erId,size,artist,title,medium,signed,sold,hammerGBP,saleDate,url,lotId,action,reason,editionNote
forum-131513-er,8,Jonas Wood,,Offset lithograph printed in colours,False,True,200.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/126-jonas-wood-b1977-large-shelf-still-life-131513,131513,clear,no 'edition of N' in the note,
forum-131534-er,8,Jacob Kramer,,Etching,True,True,120.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/245-jacob-kramer-1892-1962head-of-a-rabbi-131534,131534,clear,no 'edition of N' in the note,
forum-131539-er,2,Gerhard Richter,,Offset lithograph,False,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/80-gerhard-richter-b1932tiger-1965-131539,131539,clear,no 'edition of N' in the note,
forum-131543-er,8,David Hockney,David Hockney: A Retrospective,Offset lithograph printed in colours,False,True,400.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/16-david-hockney-b1937david-hockney-a-retrospective-131543,131543,clear,no 'edition of N' in the note,
forum-131544-er,8,Nicolas Party,Polychrome,Offset lithograph printed in colours,False,True,240.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/122-nicolas-party-b1980-after-polychrome-131544,131544,clear,no 'edition of N' in the note,
forum-131545-er,8,Derrick Adams,"Be The Table, 2023",Offset lithograph in colours,True,True,200.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/118-derrick-adams-b1970-be-the-table-2023-131545,131545,clear,no 'edition of N' in the note,
forum-131550-er,8,Jasper Johns,Painting with Two Balls I,Offset lithograph printed in colours,False,True,240.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/127-jasper-johns-b1930-painting-with-two-balls-i-131550,131550,clear,no 'edition of N' in the note,
forum-131560-er,2,Pete Doherty,,Mixed media on canvas,True,True,1000.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/13-pete-doherty-b1979oui-daccord-bien-sur-131560,131560,clear,no 'edition of N' in the note,
forum-131561-er,8,Shem,,Acrylic,True,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/14-shem-b1984-untitled-131561,131561,clear,no 'edition of N' in the note,
forum-131565-er,8,Raphael Hefti,,Polished steel multiple,True,True,350.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/86-raphael-hefti-b1978-replaying-the-mistake-of-a-broken-hammer-131565,131565,clear,no 'edition of N' in the note,numbered from the edition of XIII to base
forum-131640-er,8,David Hockney,,Offset lithograph,False,True,450.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/17-david-hockney-b1937little-boodge-131640,131640,clear,no 'edition of N' in the note,
forum-131642-er,2,Invader,Invasion Planette Marseille,Offset lithograph printed in colours,True,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/157-invader-b1969-invasion-planette-marseille-131642,131642,clear,no 'edition of N' in the note,
forum-131712-er,8,Hughie O'Donoghue,,Carborundum printed in colours with embossing,True,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/202-hughie-odonoghue-b1953-falling-cup-from-the-drunkeness-of-131712,131712,confirm,note: numbered from the edition of 8,numbered from the edition of 8
forum-131906-er,8,William Scott,Jug and Two Plates,Offset lithograph printed in colours,False,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/221-william-scott-1913-1989-after-jug-and-two-plates-131906,131906,clear,no 'edition of N' in the note,
forum-131977-er,2,David Hockney,"The Magic Flute, poster for the San Francisco Opera 65th Season September 11th-December 13th 1987",Offset lithograph printed in colours,True,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/21-david-hockney-b1937the-magic-flute-poster-for-the-san-131977,131977,clear,no 'edition of N' in the note,
forum-131978-er,4,Francis Bacon,Bacon: Grand Palais,Offset lithograph printed in colours,True,True,500.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/196-francis-bacon-1909-1992bacon-grand-palais-131978,131978,clear,no 'edition of N' in the note,
forum-132026-er,4,Robyn Denny,,Screenprint in colours,True,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/226-robyn-denny-1930-2014-untitled-132026,132026,clear,no 'edition of N' in the note,
forum-132036-er,4,Philip Sharland and Dick Negus,B.O.A.C. Europe,Screenprint in colours,False,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/195-philip-sharland-and-dick-negus-20th-century-boac-europe-132036,132036,clear,no 'edition of N' in the note,
forum-132037-er,8,William English,Vivienne Westwood at SEX,C-type in colours,True,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/65-william-english-20th-centuryvivienne-westwood-at-sex-132037,132037,clear,no 'edition of N' in the note,
forum-132090-er,2,Andy Warhol,Mona Lisa (Sunday B. Morning),Screenprint in colours,False,True,400.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/136-andy-warhol-1928-1987-aftermona-lisa-sunday-b-morning-132090,132090,confirm,note: numbered from the edition of 2,numbered from the edition of 2
forum-132095-er,4,Julian Opie,Beach Head 9,3D laser cut card print in colours,False,True,500.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/45-julian-opie-b1958-beach-head-9-132095,132095,clear,no 'edition of N' in the note,
forum-132113-er,4,Yayoi Kusama,,Two painted cast resin multiples,False,True,450.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/89-yayoi-kusama-b1929pumpkins-132113,132113,clear,no 'edition of N' in the note,
forum-132159-er,4,Yayoi Kusama,,Two painted cast resin multiples,False,True,550.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/98-yayoi-kusama-b1929pumpkins-132159,132159,clear,no 'edition of N' in the note,
forum-132179-er,4,Maurits Cornelis Escher,,Wood engraving,True,True,19000.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/216-maurits-cornelis-escher-1898-1972-dragon-bool-379-132179,132179,clear,no 'edition of N' in the note,
forum-132183-er,8,Maurits Cornelis Escher,,Wood engraving,True,True,18000.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/211-maurits-cornelis-escher-1898-1972-stars-bool-359-132183,132183,clear,no 'edition of N' in the note,
forum-132185-er,2,Maurits Cornelis Escher,,Wood engraving and woodcut printed in black,True,True,26000.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/212-maurits-cornelis-escher-1898-1972-other-world-bool-348-132185,132185,clear,no 'edition of N' in the note,
forum-132195-er,2,Damien Hirst,,Enamel paint on paper,True,True,6000.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/6-damien-hirst-b-1965suddenly-awake-2016-from-the-currency-132195,132195,clear,no 'edition of N' in the note,
forum-132223-er,4,Lovis Corinth,,Etching,True,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/248-lovis-corinth-1858-1925-interieur-mit-stehlampe-interior-132223,132223,clear,no 'edition of N' in the note,
forum-132289-er,2,Patrick Procktor,Michael Rows the Boat,Etching printed in colours,True,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/232-patrick-procktor-1936-2003-michael-rows-the-boat-132289,132289,clear,no 'edition of N' in the note,Proof' in pencil
forum-132290-er,8,Andy Warhol,"Marilyn, The Tate Gallery Poster, 1971",Offset lithograph printed in colours,False,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/133-andy-warhol-1928-1987marilyn-the-tate-gallery-poster-1971-132290,132290,clear,no 'edition of N' in the note,
forum-132291-er,4,Andy Warhol,,Offset lithograph printed in colours,False,True,260.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/134-andy-warhol-1928-1987ali-neiman-and-andy-warhol-los-angeles-132291,132291,clear,no 'edition of N' in the note,
forum-132303-er,2,David Shrigley,,Offset lithograph printed in colours,False,True,200.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/71-david-shrigley-b1968when-life-gives-you-a-lemon-132303,132303,clear,no 'edition of N' in the note,
forum-132304-er,4,David Hockney,Dog 43,Offset lithograph printed in colours,False,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/19-david-hockney-b1937-dog-43-132304,132304,clear,no 'edition of N' in the note,
forum-132305-er,4,David Hockney,Dog 38,Offset lithograph printed in colours,False,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/18-david-hockney-b1937-dog-38-132305,132305,clear,no 'edition of N' in the note,
forum-132310-er,4,Grayson Perry,Comfort Blanket,Digital print on blanket,False,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/51-grayson-perry-b1960comfort-blanket-132310,132310,clear,no 'edition of N' in the note,
forum-132311-er,8,Julian Opie,,Screenprint in colours,False,True,900.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/48-julian-opie-b1958woman-taking-off-mans-shirt-cristea-244-132311,132311,clear,no 'edition of N' in the note,
forum-132342-er,2,Yoshitomo Nara,Peace Girl,Impression on wooden skatedeck,False,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/110-yoshitomo-nara-b1959peace-girl-132342,132342,clear,no 'edition of N' in the note,
forum-132367-er,8,Martin Whatson,The Crack,Giclée with screenprint in colours,False,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/193-martin-whatson-b-1984the-crack-132367,132367,clear,no 'edition of N' in the note,
forum-132372-er,4,Thierry Noir and Stik,,Offset lithograph printed in colours,True,True,160.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/179-stik-b-1979-and-thierry-noir-b-1958imperial-war-museum-132372,132372,clear,no 'edition of N' in the note,
forum-132380-er,4,Kunstrasen,,Acrylic and spray paint on canvas,True,True,800.0,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/162-kunstrasen-b-1979drip-remover-132380,132380,clear,no 'edition of N' in the note,
forum-132399-er,4,Martin Whatson,Sneak Peek,Giclée with screenprint in colours,False,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/194-martin-whatson-b1984-sneak-peek-132399,132399,clear,no 'edition of N' in the note,
forum-132416-er,8,David Hockney,,Offset lithograph printed in colours,False,False,,2024-04-24,https://www.forumauctions.co.uk/bidding/1145-spring-selection-modern-contemporary-886/22-david-hockney-b1937set-for-parade-baggott-91-132416,132416,clear,no 'edition of N' in the note,
forum-132505-er,8,Marc Chagall . Charles Sorlier,,Lithograph printed in colours,True,True,600.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/180-marc-chagall-1887-1985-aftermuseacutee-national-message-132505,132505,clear,no 'edition of N' in the note,
forum-132506-er,2,Marc Chagall . Charles Sorlier,,Offset lithograph printed in colours,True,True,500.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/178-marc-chagall-1887-1985-afterchagall-oeuvre-graveacute-ville-132506,132506,clear,no 'edition of N' in the note,
forum-132522-er,4,Jean-François Millet,,Etching,False,False,,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/273-jean-franccedilois-millet-1814-1875-la-grand-bergegravere-132522,132522,clear,no 'edition of N' in the note,
forum-132623-er,2,Andy Warhol,Mona Lisa (Sunday B. Morning),Screenprint in colours,False,False,,2024-07-31,https://www.forumauctions.co.uk/bidding/1149-summer-selection-modern-contemporary-888/18-andy-warhol-1928-1987-aftermona-lisa-sunday-b-morning-132623,132623,confirm,note: numbered from the edition of 2,numbered from the edition of 2
forum-132630-er,8,Robert Indiana,New York City Centre Anniversary,Screenprint in colours,False,False,,2024-07-31,https://www.forumauctions.co.uk/bidding/1149-summer-selection-modern-contemporary-888/163-robert-indiana-1928-2018-new-york-city-centre-132630,132630,clear,no 'edition of N' in the note,
forum-132658-er,4,Stik,Standing Figure (Grey),Offset lithograph printed in colours,False,True,160.0,2024-07-31,https://www.forumauctions.co.uk/bidding/1149-summer-selection-modern-contemporary-888/79-stik-b1979standing-figure-grey-132658,132658,clear,no 'edition of N' in the note,
forum-133122-er,4,Albert Gleizes,,The book,False,False,,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/218-albert-gleizes-1881-1953-pens233es-sur-l39homme-et-dieu-133122,133122,clear,no 'edition of N' in the note,numbered from the edition of CC
forum-133313-er,2,David Hockney,Hockney's Alphabet,The book,True,True,1200.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/87-david-hockney-b1937-hockneys-alphabet-133313,133313,clear,no 'edition of N' in the note,
forum-133484-er,4,Albrecht Dürer,,Engraving,False,True,6500.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/289-albrecht-duumlrer-1471-1528-four-naked-womennbsp-133484,133484,clear,no 'edition of N' in the note,
forum-133485-er,8,Rembrandt van Rijn,The Baptism of the Eunuch,Etching with touches of drypoint,False,True,3000.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/307-rembrandt-harmensz-van-rijn-1606-1669-the-baptism-of-the-133485,133485,clear,no 'edition of N' in the note,
forum-133486-er,8,Rembrandt van Rijn,The Death of the Virgin,Etching and drypoint,False,True,5000.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/303-rembrandt-harmensz-van-rijn-1606-1669-the-death-of-the-133486,133486,clear,no 'edition of N' in the note,
forum-133494-er,8,Raoul Dufy,,Lithograph printed in colours,True,False,,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/207-raoul-dufy-1877-1953-champ-de-course-133494,133494,clear,no 'edition of N' in the note,
forum-133496-er,4,František Kupka,La Voie du Silence II,Etching with aquatint,False,False,,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/219-frantisek-kupka-1871-1957la-voie-du-silence-ii-133496,133496,clear,no 'edition of N' in the note,a proof in black ink aside from the edition of unknown size printed in colours
forum-133503-er,8,Pablo Picasso,,Lithograph,False,False,,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/250-pablo-picasso-1881-1973-jeune-fille-aux-grands-cheveux-133503,133503,clear,no 'edition of N' in the note,
forum-133505-er,4,Pierre-Auguste Renoir,"Le Chapeau épinglé (2e planche) (Delteil, Stella 7)",Drypoint printed with tone,False,True,4200.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/275-pierre-auguste-renoir-1841-1919-le-chapeau-133505,133505,clear,no 'edition of N' in the note,
forum-133506-er,2,Pierre-Auguste Renoir,,Etching,False,True,600.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/276-pierre-auguste-renoir-1841-1919-le-chapeau-133506,133506,clear,no 'edition of N' in the note,
forum-133508-er,8,Pierre-Auguste Renoir,,Etching,False,True,1400.0,2024-07-03,https://www.forumauctions.co.uk/bidding/1147-editions-1500-2024-887/280-pierre-auguste-renoir-1841-1919-femme-nue-coucheacute-133508,133508,clear,no 'edition of N' in the note,
